00:13:10 - 00:13:16they know who the gang is why earthquake,00:13:10,they know who the gang is why earthquake
00:13:13 - 00:13:18not in movies cuz he&#39;s illiterate he,00:13:13,not in movies cuz he&#39;s illiterate he
00:13:16 - 00:13:21can&#39;t read and they found that out when,00:13:16,can&#39;t read and they found that out when
00:13:18 - 00:13:23they gave him a show and put the cards,00:13:18,they gave him a show and put the cards
00:13:21 - 00:13:26in front of him like all of these dudes,00:13:21,in front of him like all of these dudes
00:13:23 - 00:13:28are co- entwined and they share secrets,00:13:23,are co- entwined and they share secrets
00:13:26 - 00:13:31and this is the age of Truth and and and,00:13:26,and this is the age of Truth and and and
00:13:28 - 00:13:33the truth doesn&#39;t need to be scared of,00:13:28,the truth doesn&#39;t need to be scared of
00:13:31 - 00:13:37the fact that people tell lies uh cats,00:13:31,the fact that people tell lies uh cats
00:13:33 - 00:13:39on drugs where are the stories why is,00:13:33,on drugs where are the stories why is
00:13:37 - 00:13:42there no story of anybody who ever sold,00:13:37,there no story of anybody who ever sold
00:13:39 - 00:13:44a drug to me did a drug with me was,00:13:39,a drug to me did a drug with me was
00:13:42 - 00:13:47around me when I was inebriated I got,00:13:42,around me when I was inebriated I got
00:13:44 - 00:13:50five daughters I got five Sons why would,00:13:44,five daughters I got five Sons why would
00:13:47 - 00:13:53we tell these ridiculous stories because,00:13:47,we tell these ridiculous stories because
00:13:50 - 00:13:56it&#39;s competition you you feel like well,00:13:50,it&#39;s competition you you feel like well
00:13:53 - 00:13:59why comedy comedy guys can&#39;t just get,00:13:53,why comedy comedy guys can&#39;t just get
00:13:56 - 00:14:01along why why didn&#39;t you get along with,00:13:56,along why why didn&#39;t you get along with
00:13:59 - 00:14:03the other teams you were competing,00:13:59,the other teams you were competing
00:14:01 - 00:14:05against if you&#39;re a Denver Bronco why,00:14:01,against if you&#39;re a Denver Bronco why
00:14:03 - 00:14:06you don&#39;t get along with the Cowboys,00:14:03,you don&#39;t get along with the Cowboys
00:14:05 - 00:14:08something wrong with you but I don&#39;t,00:14:05,something wrong with you but I don&#39;t
00:14:06 - 00:14:10disagree I don&#39;t just likee all the,00:14:06,disagree I don&#39;t just likee all the
00:14:08 - 00:14:12Cowboys cat damn you like dis like okay,00:14:08,Cowboys cat damn you like dis like okay
00:14:10 - 00:14:16what comedians do you like did you play,00:14:10,what comedians do you like did you play
00:14:12 - 00:14:21against the team yes I&#39;ve taken 46,00:14:12,against the team yes I&#39;ve taken 46
00:14:16 - 00:14:23comedians with me on the road 46 okay,00:14:16,comedians with me on the road 46 okay
00:14:21 - 00:14:25I&#39;m not the comedian you can give that,00:14:21,I&#39;m not the comedian you can give that
00:14:23 - 00:14:28too I only put on comedians that are,00:14:23,too I only put on comedians that are
00:14:25 - 00:14:31funnier than me anybody that ever told,00:14:25,funnier than me anybody that ever told
00:14:28 - 00:14:35you differently was a fat Faison liar,00:14:28,you differently was a fat Faison liar
00:14:31 - 00:14:36there&#39;s nobody like me in the business,00:14:31,there&#39;s nobody like me in the business
00:14:35 - 00:14:39just called,00:14:35,just called
00:14:36 - 00:14:42straight Faison said that getting a,00:14:36,straight Faison said that getting a
00:14:39 - 00:14:46Netflix special is easy I have 12,00:14:39,Netflix special is easy I have 12
00:14:42 - 00:14:49specials guess how many fison got zero,00:14:42,specials guess how many fison got zero
00:14:46 - 00:14:53why is he allowed to have conversations,00:14:46,why is he allowed to have conversations
00:14:49 - 00:14:56about real standup people we do not let,00:14:49,about real standup people we do not let
00:14:53 - 00:14:59people who are on the juice discuss real,00:14:53,people who are on the juice discuss real
00:14:56 - 00:15:01athletes that&#39;s all as a journalist,00:14:56,athletes that&#39;s all as a journalist
00:14:59 - 00:15:04that&#39;s all that&#39;s all I&#39;m saying I don&#39;t,00:14:59,that&#39;s all that&#39;s all I&#39;m saying I don&#39;t
00:15:01 - 00:15:07have Harbor any resentment to any of,00:15:01,have Harbor any resentment to any of
00:15:04 - 00:15:09these entities because I can&#39;t be,00:15:04,these entities because I can&#39;t be
00:15:07 - 00:15:11jealous I&#39;ve never seen them have,00:15:07,jealous I&#39;ve never seen them have
00:15:09 - 00:15:14anything that I ever,00:15:09,anything that I ever
00:15:11 - 00:15:15wanted if you sign up for their program,00:15:11,wanted if you sign up for their program
00:15:14 - 00:15:19you get a,00:15:14,you get a
00:15:15 - 00:15:20lightskinn weird faac wife that never do,00:15:15,lightskinn weird faac wife that never do
00:15:19 - 00:15:23an,00:15:19,an
00:15:20 - 00:15:26interview listen in 20 years won&#39;t do an,00:15:20,interview listen in 20 years won&#39;t do an
00:15:23 - 00:15:28interview nobody&#39;s ever talked to her,00:15:23,interview nobody&#39;s ever talked to her
00:15:26 - 00:15:31and she&#39;s never been interviewed any,00:15:26,and she&#39;s never been interviewed any
00:15:28 - 00:15:33where and now understand I&#39;m not talking,00:15:28,where and now understand I&#39;m not talking
00:15:31 - 00:15:35about one person what I just told you,00:15:31,about one person what I just told you
00:15:33 - 00:15:38applies to seven,00:15:33,applies to seven
00:15:35 - 00:15:41people how they all end up with that,00:15:35,people how they all end up with that
00:15:38 - 00:15:43that&#39;s part of what you get I came in,00:15:38,that&#39;s part of what you get I came in
00:15:41 - 00:15:45this business saying I was going to,00:15:41,this business saying I was going to
00:15:43 - 00:15:49expose when I talked about Michael,00:15:43,expose when I talked about Michael
00:15:45 - 00:15:51Jackson when I talked about R Kelly they,00:15:45,Jackson when I talked about R Kelly they
00:15:49 - 00:15:53canell me for these things because why,00:15:49,canell me for these things because why
00:15:51 - 00:15:56would you talk about another black dude,00:15:51,would you talk about another black dude
00:15:53 - 00:15:59race is not where the line is drawn it&#39;s,00:15:53,race is not where the line is drawn it&#39;s
00:15:56 - 00:16:02God&#39;s side and the other,00:15:56,God&#39;s side and the other
00:15:59 - 00:16:06side and we don&#39;t care nothing about the,00:15:59,side and we don&#39;t care nothing about the
00:16:02 - 00:16:09other side period period all of these uh,00:16:02,other side period period all of these uh
00:16:06 - 00:16:12big dick deviants is all catching hell,00:16:06,big dick deviants is all catching hell
00:16:09 - 00:16:15in 2024 it&#39;s up for all of them it don&#39;t,00:16:09,in 2024 it&#39;s up for all of them it don&#39;t
00:16:12 - 00:16:18matter if you Diddy or whoever you is TG,00:16:12,matter if you Diddy or whoever you is TG
00:16:15 - 00:16:21Jes any of them the every all lies will,00:16:15,Jes any of them the every all lies will
00:16:18 - 00:16:23be exposed that&#39;s all and and and and,00:16:18,be exposed that&#39;s all and and and and
00:16:21 - 00:16:26anyone who takes that the wrong way know,00:16:21,anyone who takes that the wrong way know
00:16:23 - 00:16:29why they take it the wrong,00:16:23,why they take it the wrong
00:16:26 - 00:16:30way the truth is the light,00:16:26,way the truth is the light
00:16:29 - 00:16:33I need have another one of these amen,00:16:29,I need have another one of these amen
00:16:30 - 00:16:33amen,00:16:30,amen
00:16:34 - 00:16:41[ __ ] kind of get here,00:16:34,[ __ ] kind of get here
00:16:38 - 00:16:42right after that I don&#39;t really kind of,00:16:38,right after that I don&#39;t really kind of
00:16:41 - 00:16:44know where to go let me one more,00:16:41,know where to go let me one more
00:16:42 - 00:16:48[Laughter],00:16:42,[Laughter]
00:16:44 - 00:16:50time right we good now because the,00:16:44,time right we good now because the
00:16:48 - 00:16:53people want to know why would he get,00:16:48,people want to know why would he get
00:16:50 - 00:16:55black ball yeah oh because because,00:16:50,black ball yeah oh because because
00:16:53 - 00:16:56because in 30 years I&#39;ve done nothing,00:16:53,because in 30 years I&#39;ve done nothing
00:16:55 - 00:16:59but,00:16:55,but
00:16:56 - 00:17:01collect information,00:16:56,collect information
00:16:59 - 00:17:04knowledge and your,00:16:59,knowledge and your
00:17:01 - 00:17:05secrets so if you and a man was in a,00:17:01,secrets so if you and a man was in a
00:17:04 - 00:17:08corner doing something you wasn&#39;t,00:17:04,corner doing something you wasn&#39;t
00:17:05 - 00:17:12supposed to be doing you will tell it no,00:17:05,supposed to be doing you will tell it no
00:17:08 - 00:17:15somebody come to tell me okay I gather,00:17:08,somebody come to tell me okay I gather
00:17:12 - 00:17:17that I value that I&#39;ll pay for that come,00:17:12,that I value that I&#39;ll pay for that come
00:17:15 - 00:17:20tell me I know so many things I,00:17:15,tell me I know so many things I
00:17:17 - 00:17:22shouldn&#39;t know and they all know it they,00:17:17,shouldn&#39;t know and they all know it they
00:17:20 - 00:17:24all know it why because you don&#39;t make,00:17:20,all know it why because you don&#39;t make
00:17:22 - 00:17:26me the villain not the guy that raises,00:17:22,me the villain not the guy that raises
00:17:24 - 00:17:28black children and they never done a,00:17:24,black children and they never done a
00:17:26 - 00:17:31hard drug in his life and don&#39;t have no,00:17:26,hard drug in his life and don&#39;t have no
00:17:28 - 00:17:33stories of doing nobody dirty and,00:17:28,stories of doing nobody dirty and
00:17:31 - 00:17:35they&#39;ll just go out and they&#39;ll lie the,00:17:31,they&#39;ll just go out and they&#39;ll lie the
00:17:33 - 00:17:38the industry doesn&#39;t mess with cat cuz,00:17:33,the industry doesn&#39;t mess with cat cuz
00:17:35 - 00:17:40he didn&#39;t show up for the studi no,00:17:35,he didn&#39;t show up for the studi no
00:17:38 - 00:17:43Studios have ever said that look at my,00:17:38,Studios have ever said that look at my
00:17:40 - 00:17:47IMDb it will show you that no Studio has,00:17:40,IMDb it will show you that no Studio has
00:17:43 - 00:17:49ever lost money with me on the script,00:17:43,ever lost money with me on the script
00:17:47 - 00:17:51how that&#39;s why I&#39;m saying that&#39;s why I,00:17:47,how that&#39;s why I&#39;m saying that&#39;s why I
00:17:49 - 00:17:52can&#39;t let Ricky Smiley say he was,00:17:49,can&#39;t let Ricky Smiley say he was
00:17:51 - 00:17:54supposed to play Money Mike because I,00:17:51,supposed to play Money Mike because I
00:17:52 - 00:17:57wrote the words for Money Mike I,00:17:52,wrote the words for Money Mike I
00:17:54 - 00:17:58designed the hair for Money Mike I,00:17:54,designed the hair for Money Mike I
00:17:57 - 00:18:00collaborated with the Wardrobe,00:17:57,collaborated with the Wardrobe
00:17:58 - 00:18:02department and made outfits to make sure,00:17:58,department and made outfits to make sure
00:18:00 - 00:18:05that no one in America would be wearing,00:18:00,that no one in America would be wearing
00:18:02 - 00:18:07What Money Mike was wearing I told them,00:18:02,What Money Mike was wearing I told them
00:18:05 - 00:18:10to go get the prowler I then told him to,00:18:05,to go get the prowler I then told him to
00:18:07 - 00:18:12paint it purple I told him don&#39;t have a,00:18:07,paint it purple I told him don&#39;t have a
00:18:10 - 00:18:15actor at playing a pimp we could get an,00:18:10,actor at playing a pimp we could get an
00:18:12 - 00:18:19actual pimp Arch Bishop Magic Don Juan,00:18:12,actual pimp Arch Bishop Magic Don Juan
00:18:15 - 00:18:23to play like I I did far too much work,00:18:15,to play like I I did far too much work
00:18:19 - 00:18:26for somebody to come years later and try,00:18:19,for somebody to come years later and try
00:18:23 - 00:18:28to tag along just for their own self,00:18:23,to tag along just for their own self
00:18:26 - 00:18:30aggrandisement why didn&#39;t Cube say the,00:18:26,aggrandisement why didn&#39;t Cube say the
00:18:28 - 00:18:31record straight Terry Cruz could have,00:18:28,record straight Terry Cruz could have
00:18:30 - 00:18:33set the record straight Mike EPS could,00:18:30,set the record straight Mike EPS could
00:18:31 - 00:18:34have set the record straight why none of,00:18:31,have set the record straight why none of
00:18:33 - 00:18:35them set the record straight that&#39;s what,00:18:33,them set the record straight that&#39;s what
00:18:34 - 00:18:37you were supposed to ask him when he,00:18:34,you were supposed to ask him when he
00:18:35 - 00:18:39told you those lies that no one&#39;s ever,00:18:35,told you those lies that no one&#39;s ever
00:18:37 - 00:18:42heard right but he&#39;s telling you,00:18:37,heard right but he&#39;s telling you
